event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,46873.75,3.45,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.75,7.78,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.75,4.1,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.88,5.67,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.88,3.05,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.88,3.46,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.88,7.77,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46873.88,4.11,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,5.65,,,B,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,5.7,,,B,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,3.14,,,I,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,3.44,,,R,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,7.76,,,U,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,7.8,,,U,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,4.1,,,V,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.1,4.12,,,V,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.75,5.65,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.75,3.03,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.75,3.42,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.75,7.8,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46874.75,4.09,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,5.64,,,B,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,5.69,,,B,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,3.1,,,I,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,3.4,,,R,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,7.75,,,U,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,7.78,,,U,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,4.08,,,V,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.1,4.09,,,V,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.75,5.65,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.75,3,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.75,3.4,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.75,7.8,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46875.75,4.07,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,5.61,,,B,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,5.68,,,B,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,2.91,,,I,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,3.08,,,I,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,3.38,,,R,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,3.39,,,R,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,7.74,,,U,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,7.77,,,U,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,4.07,,,V,,,"1987IAUC.4352....1S,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.1,4.08,,,V,,,"1987SSRvA......500C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.74,5.64,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.74,2.98,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.74,3.39,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.74,7.79,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46876.74,4.06,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46877.75,5.61,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46877.75,2.95,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46877.75,3.35,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46877.75,7.8,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46877.75,4.04,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46878.76,5.59,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46878.76,2.92,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46878.76,3.31,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46878.76,7.78,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46878.76,4.01,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46879.75,5.58,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46879.75,2.9,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46879.75,3.3,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46879.75,7.81,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46879.75,3.99,,,V,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46880.75,5.56,,,B,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46880.75,2.87,,,I,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46880.75,3.27,,,R,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,46880.75,7.8,,,U,,,"1987MNRAS.227P..39M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
